100
774.075287,5578.141439,74273.313805,4745.956289,74526.031539,40164.193443,46690.227258,9956.274614,22415.215261,84613.620298,81560.067034,96233.039581,43774.576092,86909.455848,89923.513351,25352.169127,38953.491185,15496.468979,73070.861343,56967.076224,49479.831131,66559.597605,47043.446711,20347.507269,15128.813886,81283.085740,32205.849628,66071.071603,42552.750769,25078.280895,19021.695962,43326.826047,30656.422323,93295.009758,48072.782326,5182.453816,33459.203154,94763.009574,15138.728467,55874.418405,79376.629872,96698.795491,52107.457939,23151.205918,83608.251292,42030.971243,48503.375035,22561.742477,57527.440259,21574.236331,79528.818691,7007.271343,88133.833972,26572.265356,27354.778649,3262.647811,7855.351049,59560.628267,69333.719451,50408.101809,84638.909198,88355.415403,93734.927846,15295.331475,81650.425114,41807.710125,20477.785327,15109.628268,36570.719653,35616.513784,70984.046663,15947.349478,32315.309228,23091.504602,39098.555433,15923.560473,65122.475835,87601.930457,38485.302940,22649.916047,9176.166788,18014.121584,29657.187427,97310.000750,44586.386930,57011.966066,572.648515,52441.737970,16572.594286,69906.367956,2849.839732,1211.503438,58261.783313,96584.767568,16506.834950,39912.208427,38392.477646,36984.620267,55021.836685,74963.197336
72601.134041,26005.883302,90910.546804,4916.443222,49097.387893,30009.102190,20840.003685,14219.863728,17611.032648,59325.306661,36869.779765,26787.199426,77339.428236,66526.967182,24097.200129,21925.815166,23538.933201,24669.848634,74367.553126,40111.527523,94576.216627,77217.392894,41323.030951,52837.999893,73802.160416,57829.865891,92750.208310,12194.638062,94814.486148,47772.044949,87157.835388,67415.620142,73777.928287,78068.382145,72332.063354,22875.316133,8077.484336,93172.067075,37095.179851,25688.516973,52497.373690,73964.959653,52475.716389,29836.801880,40491.926788,76572.916508,51762.617036,64030.860025,1242.765096,26130.170162,4142.387502,95818.981713,3347.563010,45465.418444,48656.981606,77149.723415,3295.284335,41407.189869,89344.361467,98109.770472,89179.234855,76502.196808,65525.390614,62957.163095,54570.578953,37857.453921,85832.479218,62648.063279,31029.520950,22927.659070,88336.580242,83526.894630,96892.618713,40812.296585,13363.696510,37384.545454,17385.213047,65126.313536,1415.405433,18627.978133,91256.483688,5557.792925,14446.959846,94604.046687,51023.211405,63103.941442,71753.770103,54318.495730,4511.131265,61098.131523,52428.266156,93690.366109,37600.328331,17953.656724,56647.529158,92170.907275,55811.110682,42480.008376,54818.970507,86840.631622
65407.667436,43155.550703,70367.526252,62300.286102,83967.847278,83731.222752,99684.831547,1353.060278,48857.536241,1100.236979,19981.038401,40114.019929,6658.029895,34427.998238,34718.066570,57681.241290,97531.939670,6471.836626,11999.736974,2043.070934,67569.968186,64428.003166,95733.437034,5170.296470,82381.659879,52380.966191,97341.203735,38192.770514,94860.974558,52160.174196,25033.402136,60268.641947,95315.724889,95400.928378,22568.928003,79283.572120,79132.151084,22253.759503,80636.632389,27989.687279,23353.996472,617.670744,68103.707198,30012.026404,35045.669018,2821.773767,87693.267684,32577.608641,9293.610383,99693.004694,34620.679565,76863.578559,64121.007813,30354.116599,82033.875019,46502.667646,82735.082780,79375.078708,84695.438197,77596.057291,31535.252857,9728.840286,37864.699192,26850.977700,5129.768618,60433.627185,6134.549773,84261.919692,82687.386678,86771.182152,12251.606924,6041.383150,87388.852933,80355.314158,36053.409544,22434.521904,83177.087915,23746.677181,55012.130535,92470.698289,23439.681828,89632.810136,69334.276848,87560.689631,19986.926688,51368.151820,34063.357277,2722.009422,30743.230528,18758.795427,80318.066703,62278.483375,28487.635704,18182.765849,89129.461111,33617.404312,78616.393024,95264.010875,17879.323957,61303.779655
82035.193027,30130.930871,67345.162795,69424.045913,10486.244983,3398.572292,91858.567807,93663.332888,27145.249510,46870.698295,86134.031177,50584.931328,36503.508384,55468.307978,38145.620959,56490.435063,6836.459752,72208.978226,59212.444475,37579.690270,90967.773643,39530.511132,99858.173681,19455.409300,57713.276971,88987.634746,53072.813602,36329.669948,84251.645574,70952.137549,97633.449639,66286.838555,1083.068374,64978.612388,35710.884421,11569.313393,68377.184717,27569.452181,5232.646235,95522.434216,74440.150512,91366.677402,46107.365497,10943.658850,46834.985334,84252.986446,67434.093950,53671.445122,56461.964625,26646.538378,91251.135381,47429.738221,66177.049546,91109.309016,66885.147511,23890.326470,80096.943716,19957.961066,60219.996455,64348.589290,90910.098605,57853.446047,30635.427798,91993.167016,22832.058388,66346.312255,3562.480362,91209.243095,93915.764426,8795.126587,86731.677265,68355.914892,161.803989,32839.042762,79299.573779,46996.789313,17092.029161,46733.667682,668.234388,73553.993823,73380.206050,91919.369806,20983.731997,39557.255550,83028.678776,87868.879545,63447.582056,63125.622492,7826.840564,23667.578464,27474.211735,98736.939206,81521.024502,58109.639523,90730.106175,4353.082844,24455.951732,94292.586528,95562.325975,18371.716158
3087.713068,82294.003193,86727.631041,3249.517048,15133.045909,66027.204773,50246.306397,32225.075106,12760.872409,50914.540776,5779.068883,86141.078495,42833.910536,26762.800870,25698.333998,25862.589312,14631.680368,89145.916044,88988.211794,22458.520969,12813.494462,16462.423482,21195.460129,94334.518954,74572.062995,11925.566257,98687.601834,99028.014764,6218.152738,94249.927763,17399.730876,9305.865797,76543.930909,4127.361870,12555.382881,91676.976855,70154.566679,62801.689268,23902.051915,82915.439078,13716.229998,29681.120787,69056.517526,56550.140570,56443.921647,94754.851561,82412.729872,71075.602051,83900.767559,71400.941619,93534.123010,96714.262058,87863.365091,14729.583093,91048.780965,62435.428039,26655.149340,89736.382753,61463.442757,32873.302068,83986.310469,78863.173622,42179.167855,60530.241378,82990.535529,54734.550726,52207.218186,53145.102162,17536.239948,76109.270091,36060.541193,31252.469982,5790.390831,5117.058719,87802.610542,62234.312468,99871.910270,70215.340367,33309.914473,83772.677783,41616.281939,26844.037437,80486.939794,29479.646983,41573.620520,71535.720759,91915.075012,68228.769850,61272.103465,53378.517769,1102.071871,45258.413934,32241.691345,43281.239763,5788.655265,15232.226827,98015.790479,57995.873441,68377.328978,15552.030426
34105.143486,4437.870171,46804.500398,39895.534307,9554.928881,34607.110894,2129.846729,9426.839104,4822.451214,35439.761239,93199.516877,46438.733143,62283.798666,73686.456671,75918.380116,3857.419186,45222.177383,67833.455081,72086.189025,6494.280801,21211.972804,73188.260933,51752.694725,53453.664185,16469.500649,57541.349980,68685.891002,14485.291081,15537.223375,37063.219981,30037.321497,49642.366851,41501.090142,76841.821886,89537.901148,51056.019013,11448.932733,91667.747914,60482.858107,16271.383937,27107.509106,53682.374937,62710.117069,89391.307762,27368.831561,38628.497139,93248.726937,72591.008934,6461.952220,65334.915962,79085.289772,27673.925014,38523.176849,30837.984451,81127.589189,54992.677488,88379.334468,49813.480191,69477.968559,3916.557797,86876.700162,99515.290092,53558.924684,28377.790257,76357.111932,43096.825786,79433.809260,87806.044701,34764.573653,39916.667320,4077.428591,61872.082748,93599.042248,66787.545697,51263.390510,20967.873809,5416.042789,44512.117401,93558.882733,11877.994999,9847.033317,72644.172459,39551.920049,48370.210156,3482.156910,20679.509192,3362.887597,91861.491368,70492.989373,72840.856192,95778.049155,57369.689488,72356.146238,49336.973792,85747.479735,48713.258123,92433.799614,65181.288949,36519.302777,27198.373220
5097.956222,40596.731404,89070.456005,98696.998506,7384.277055,40333.846469,19664.872269,12800.319833,84845.963860,13223.754955,24678.314869,94692.997213,85867.927451,64230.234908,43063.207322,89350.084351,84909.744090,46426.094956,81211.575673,55402.733462,19266.951101,76989.624781,12772.422904,91623.097329,26326.598573,98519.902676,40336.355405,18760.398140,63701.191578,76855.658219,45958.771351,68799.147837,17452.389577,35029.227309,67496.146296,24836.666622,75363.073768,87161.018555,37636.986445,60209.037628,384.773464,62315.301304,54902.034795,86252.700905,26545.536165,97965.242108,75602.785210,11455.280255,44391.337017,56814.360836,66858.013707,63658.288108,33803.985616,79630.436601,55281.385390,60130.584179,78150.339230,95617.740833,78890.982309,41851.530808,72473.399005,24849.753613,10650.678598,89925.788572,59878.980959,78146.824885,14762.455147,35242.054681,65307.843393,52399.441582,95451.092299,65692.616847,14714.742886,50353.127048,51945.317752,41260.279042,48318.369155,27548.102915,52715.559286,92709.706162,84362.463787,19573.572947,56367.994270,18166.449357,99204.009585,11649.379614,78297.033526,77354.348769,7267.120400,57188.015788,19205.879530,79740.519395,82037.769391,29856.558118,69666.307921,41916.750304,8003.382956,84428.763058,77158.805021,73311.226340
36828.204640,72609.897274,39003.843186,51542.947517,22963.024322,90949.160928,92803.226548,71281.393467,18497.263797,45518.785835,63991.099583,2859.727537,65092.358772,20359.093806,21026.176884,64296.368310,32008.473457,99323.210399,41650.717079,39275.593847,56511.226141,60856.596599,19016.113242,38548.995532,90713.154754,88682.421153,80465.745826,98716.537700,73111.184211,57624.550800,72027.764040,9939.388805,30234.448074,11031.607180,61482.336311,53197.472386,1980.768062,54285.562813,24478.865806,20478.031848,99804.348638,88469.965379,23337.759422,64896.707410,8829.059186,44363.936296,29193.075674,40837.532633,43687.146695,70843.792743,80113.126470,198.372789,31700.389342,99129.239702,38747.368311,22413.544049,87811.660855,19213.114137,21130.081703,60922.845020,76837.664927,93157.845733,70862.233814,7072.112955,4189.452866,32344.570079,60269.585330,6170.220918,86630.132883,84748.451127,26648.252803,86434.481521,73218.416506,49986.012215,51331.188884,82047.475682,94349.948501,80524.264548,22885.008268,38037.095150,51368.057291,2998.134691,38235.467976,83068.446623,2127.374393,76982.836277,5481.990625,89939.035239,96195.950404,26612.072318,50861.880212,73033.615332,19769.918051,21724.113980,80105.728276,23959.370908,54068.684049,40375.313607,30129.591862,40698.816885
25123.764687,56777.844655,27133.298359,98342.181183,6763.856824,78464.487234,80389.656818,1113.805278,58988.751782,3274.665039,39150.900465,10356.809026,6272.799767,77386.368430,93425.255639,8400.174150,54369.204661,98907.246254,98339.209379,50565.155065,25519.318525,49201.089544,23598.770350,45289.236567,70925.203514,3704.498580,69248.607511,24993.887516,44079.812177,99378.199363,65692.704391,69203.576900,56156.043972,92826.002787,67545.758036,62919.900786,71290.489974,47935.414854,64033.706054,30279.241710,51210.079883,3184.606472,40636.050726,57482.879640,80570.974892,34061.306318,65883.053780,34940.179553,32968.552526,64222.263113,85505.334609,58487.871088,13423.352610,9104.104912,3777.107608,84348.556114,12808.603482,73025.715108,9342.443584,56888.415695,72403.914425,75035.148012,26091.992549,28559.958350,67861.150752,93637.750575,91479.859125,39151.640680,41573.165382,55513.565179,69430.882426,92783.245302,58698.171641,10066.933105,50266.124895,39269.146534,44128.239460,16149.178675,74209.326077,77096.791976,80371.441778,59714.660639,35584.663017,93794.794425,68818.765541,39361.770662,78143.350493,81627.369013,12387.485724,87485.794113,38515.784662,84791.400185,62520.942078,64607.777201,13351.358488,30382.092784,58245.527776,4831.217614,69533.733454,99818.693148
60344.782783,38964.615833,92601.938403,19042.954378,49031.548975,42868.063299,58312.100902,93159.788425,59017.241964,32521.426932,70256.580355,39388.683696,92236.087562,5841.243372,33183.478074,61054.853056,45203.014024,11326.828567,42682.222070,57590.499738,98812.622670,81198.006722,42381.899876,61333.564701,45805.783923,55733.258401,91715.657475,4051.311652,60564.476004,61249.390882,3870.004753,20909.258741,214.006715,96471.943193,39952.213109,49245.555680,39340.006445,98264.314047,42405.344059,98357.248399,30785.740933,12661.924367,37745.932048,23021.828495,18503.167730,70929.410158,84076.681541,63706.181744,82256.238715,26758.903564,21296.681482,81068.861338,7956.910286,63678.581347,42402.425993,53762.694198,19411.839702,34118.083421,57814.005840,79976.315696,95367.474294,61684.010583,885.574390,95581.480999,58155.953729,40837.787536,44827.036633,97495.960164,39102.101537,87232.380682,95853.208516,69887.842460,99894.305086,33599.140564,92909.670945,18397.472769,4528.550676,76986.352486,82103.654549,86784.789380,3745.256003,3400.335984,67853.650672,11702.166279,67078.917322,10256.076618,65464.860468,86490.757060,44374.160029,23278.866261,66467.072709,39741.634276,84962.876881,67352.647136,35323.115275,43118.830563,8190.434625,80150.151897,40614.790727,47292.536152
